player,year,par_4_avg,par_5_avg,drive_avg
Robert Damron,1998,4.03,4.63,279.0
Rocco Mediate,1998,4.03,4.73,270.7
Steve Pate,1998,4.03,4.7,271.2
Clark Dennis,1998,4.04,4.73,265.4
Jeff Maggert,1998,4.03,4.66,265.7
"Dave Stockton, Jr.",1998,4.04,4.69,272.6
David Toms,1998,4.03,4.69,271.5
Jay Don Blake,1998,4.04,4.75,266.7
Esteban Toledo,1998,4.03,4.73,260.4
Brent Geiberger,1998,4.04,4.67,274.3
Doug Martin,1998,4.03,4.76,257.9
Larry Mize,1998,4.04,4.72,264.4
Greg Kraft,1998,4.04,4.71,270.8
Tom Pernice Jr.,1998,4.04,4.67,278.0
Jeff Sluman,1998,4.03,4.71,266.5
Duffy Waldorf,1998,4.04,4.66,278.2
Lee Rinker,1998,4.03,4.8,265.2
D.A. Weibring,1998,4.05,4.72,260.2
Craig Parry,1998,4.07,4.74,269.4
Larry Rinker,1998,4.04,4.73,256.5
Len Mattiace,1998,4.04,4.68,263.8
Paul Azinger,1998,4.05,4.58,277.3
Scott Gump,1998,4.04,4.78,264.8
Joey Sindelar,1998,4.04,4.72,269.5
Tommy Armour III,1998,4.04,4.72,281.5
Neal Lancaster,1998,4.04,4.66,269.7
Tom Lehman,1998,4.05,4.73,270.4
Brian Henninger,1998,4.04,4.68,274.9
Kirk Triplett,1998,4.05,4.66,267.0
Keith Fergus,1998,4.08,4.69,276.0
Jesper Parnevik,1998,4.06,4.63,265.9
Paul Stankowski,1998,4.05,4.72,275.1
Frank Lickliter II,1998,4.04,4.73,264.1
Nick Price,1998,4.06,4.66,273.9
Tim Loustalot,1998,4.07,4.73,263.2
Jonathan Kaye,1998,4.07,4.71,270.8
Justin Leonard,1998,4.04,4.63,267.2
Vijay Singh,1998,4.05,4.62,279.9
Jim Carter,1998,4.04,4.72,265.0
Bradley Hughes,1998,4.07,4.83,279.7
Steve Lowery,1998,4.05,4.69,277.4
Willie Wood,1998,4.06,4.76,260.0
Franklin Langham,1998,4.05,4.73,271.0
Mark Wiebe,1998,4.06,4.65,268.2
Ben Bates,1998,4.05,4.65,271.5
Chris Perry,1998,4.05,4.66,270.6
Tom Byrum,1998,4.05,4.76,264.2
Bob Friend,1998,4.06,4.71,264.2
Phil Mickelson,1998,4.06,4.65,283.4
Fulton Allem,1998,4.09,4.82,263.2
J.P. Hayes,1998,4.08,4.75,272.7
Dave Barr,1998,4.09,4.76,265.7
John Riegger,1998,4.06,4.74,270.5
Jim McGovern,1998,4.06,4.67,273.0
Don Pooley,1998,4.09,4.78,256.6
Robert Gamez,1998,4.08,4.83,268.9
Sandy Lyle,1998,4.09,4.76,275.3
"Jim Gallagher, Jr.",1998,4.08,4.75,279.7
Donnie Hammond,1998,4.06,4.73,267.6
Fuzzy Zoeller,1998,4.08,4.68,262.6
David Ogrin,1998,4.06,4.69,266.7
Jay Delsing,1998,4.08,4.64,279.6
Scott McCarron,1998,4.07,4.62,289.1
Nick Faldo,1998,4.12,4.79,264.2
Stuart Appleby,1998,4.09,4.73,279.3
Doug Barron,1998,4.07,4.74,269.5
Spike McRoy,1998,4.07,4.76,261.7
Grant Waite,1998,4.06,4.7,276.5
Mike Hulbert,1998,4.07,4.76,269.1
Curtis Strange,1998,4.12,4.7,261.1
Joe Durant,1998,4.08,4.73,268.9
Bobby Wadkins,1998,4.07,4.83,269.6
Barry Cheesman,1998,4.07,4.63,284.1
Brett Quigley,1998,4.07,4.66,277.4
Mike Weir,1998,4.08,4.74,271.3
Craig Barlow,1998,4.08,4.75,277.4
John Morse,1998,4.11,4.81,250.8
Jeff Gallagher,1998,4.07,4.75,267.0
Corey Pavin,1998,4.10,4.76,249.0
Billy Andrade,1998,4.07,4.7,267.7
David Edwards,1998,4.09,4.82,260.8
Brad Faxon,1998,4.08,4.83,262.6
David Frost,1998,4.09,4.75,264.6
Bobby Gage,1998,4.13,4.76,262.7
Frank Nobilo,1998,4.10,4.75,267.6
Kevin Sutherland,1998,4.07,4.64,270.8
P.H. Horgan III,1998,4.06,4.71,269.1
Billy Mayfair,1998,4.07,4.6,270.2
Russ Cochran,1998,4.08,4.6,272.0
Lee Porter,1998,4.07,4.74,259.1
Phil Blackmar,1998,4.09,4.82,275.9
Richie Coughlan,1998,4.07,4.71,278.2
Chris DiMarco,1998,4.07,4.74,271.8
Clarence Rose,1998,4.07,4.7,267.8
Kevin Wentworth,1998,4.09,4.72,272.7
Tim Herron,1998,4.07,4.64,281.1
Jimmy Johnston,1998,4.12,4.74,265.3
Olin Browne,1998,4.09,4.74,263.3
Sonny Skinner,1998,4.09,4.74,264.1
Harrison Frazar,1998,4.09,4.63,289.8
Glen Hnatiuk,1998,4.09,4.74,266.7
Mike Reid,1998,4.10,4.72,256.0
Mike Springer,1998,4.07,4.68,272.5
Andy Bean,1998,4.16,4.83,274.8
Mark Carnevale,1998,4.08,4.76,268.7
Lennie Clements,1998,4.11,4.85,252.3
Dudley Hart,1998,4.09,4.69,273.6
Phil Tataurangi,1998,4.09,4.77,267.5
Mark Wurtz,1998,4.14,4.85,268.2
Mike Small,1998,4.12,4.68,267.6
Tim Conley,1998,4.11,4.77,269.4
J.L. Lewis,1998,4.08,4.62,281.2
David Sutherland,1998,4.08,4.72,269.3
Tom Kite,1998,4.12,4.74,265.9
Mike Standly,1998,4.09,4.76,273.1
Jim Estes,1998,4.12,4.82,266.1
Hugh Royer III,1998,4.10,4.73,272.9
Billy Ray Brown,1998,4.13,4.78,267.5
Keith Nolan,1998,4.15,4.85,267.1
Brad Fabel,1998,4.09,4.65,268.2
Bob Gilder,1998,4.11,4.66,269.5
John Daly,1998,4.11,4.73,299.4
Omar Uresti,1998,4.08,4.71,266.9
Steve Jurgensen,1998,4.12,4.8,270.1
Dicky Pride,1998,4.15,4.85,255.6
Ronnie Black,1998,4.11,4.67,272.1
R.W. Eaks,1998,4.11,4.66,277.7
Kelly Gibson,1998,4.08,4.64,283.0
Pete Jordan,1998,4.10,4.72,261.4
John Adams,1998,4.15,4.69,279.4
Ted Tryba,1998,4.09,4.63,276.5
Gabriel Hjertstedt,1998,4.13,4.86,270.9
Kent Jones,1998,4.11,4.72,269.6
Scott Simpson,1998,4.17,4.78,259.9
Mike Brisky,1998,4.11,4.86,257.6
Jerry Kelly,1998,4.11,4.71,273.7
Trevor Dodds,1998,4.11,4.68,274.8
Chris Smith,1998,4.11,4.71,281.3
Mark Brooks,1998,4.11,4.69,267.1
Iain Steel,1998,4.17,4.88,268.1
Tommy Tolles,1998,4.14,4.71,273.2
Brian Kamm,1998,4.16,4.78,268.5
Joe Daley,1998,4.17,4.83,265.4
Guy Hill,1998,4.16,4.82,265.9
Guy Boros,1998,4.13,4.84,271.9
Vance Veazey,1998,4.18,4.64,283.9
Chip Beck,1998,4.23,4.86,263.9
Davis Love III,1999,3.96,4.63,283.0
Chris Perry,1999,3.99,4.59,277.4
Tiger Woods,1999,3.98,4.45,293.1
Fred Funk,1999,3.99,4.69,269.7
Justin Leonard,1999,3.99,4.7,271.2
Hal Sutton,1999,3.99,4.69,276.4
Stephen Ames,1999,4.00,4.71,270.9
Kirk Triplett,1999,4.00,4.68,276.4
David Duval,1999,4.01,4.61,286.8
Mike Reid,1999,4.02,4.72,256.7
Jay Delsing,1999,4.02,4.73,272.3
Emlyn Aubrey,1999,4.03,4.71,276.7
Tom Scherrer,1999,4.02,4.73,276.4
Stewart Cink,1999,4.02,4.66,276.9
Fred Couples,1999,4.04,4.67,283.4
Loren Roberts,1999,4.03,4.71,254.8
Ernie Els,1999,4.04,4.73,278.2
Scott Hoch,1999,4.03,4.68,267.5
Steve Jones,1999,4.04,4.79,274.4
Dan Forsman,1999,4.03,4.73,274.8
Brent Geiberger,1999,4.02,4.71,273.9
Jeff Sluman,1999,4.02,4.7,269.1
Jonathan Kaye,1999,4.03,4.64,279.9
Tim Herron,1999,4.03,4.69,284.8
Steve Stricker,1999,4.04,4.73,275.2
Billy Mayfair,1999,4.04,4.69,269.7
Scott McCarron,1999,4.03,4.66,287.1
Brad Faxon,1999,4.05,4.73,265.9
Nick Price,1999,4.05,4.69,274.0
Craig Stadler,1999,4.07,4.7,277.2
Ronnie Black,1999,4.07,4.71,274.3
D.A. Weibring,1999,4.07,4.82,264.4
Tommy Armour III,1999,4.04,4.73,281.2
Bob Tway,1999,4.04,4.78,274.4
Jay Don Blake,1999,4.04,4.69,266.8
Payne Stewart,1999,4.06,4.66,266.7
Robert Allenby,1999,4.05,4.65,279.5
Bob Estes,1999,4.04,4.68,269.2
P.H. Horgan III,1999,4.04,4.79,268.2
Skip Kendall,1999,4.04,4.62,270.3
Tom Lehman,1999,4.05,4.68,275.6
Jeff Maggert,1999,4.05,4.69,269.9
Phil Mickelson,1999,4.05,4.62,285.7
Chris Riley,1999,4.05,4.69,271.6
John Maginnes,1999,4.04,4.68,263.3
Kevin Sutherland,1999,4.04,4.66,272.5
Stuart Appleby,1999,4.05,4.61,280.1
Paul Azinger,1999,4.06,4.7,273.1
Franklin Langham,1999,4.04,4.72,270.5
Rocco Mediate,1999,4.05,4.64,271.4
Kenny Perry,1999,4.05,4.68,280.4
Brian Henninger,1999,4.05,4.75,272.0
Blaine McCallister,1999,4.05,4.8,270.3
David Toms,1999,4.04,4.64,275.4
Greg Chalmers,1999,4.04,4.67,276.0
Perry Moss,1999,4.06,4.65,278.0
Vijay Singh,1999,4.04,4.57,284.3
Paul Goydos,1999,4.05,4.75,265.8
Scott Gump,1999,4.05,4.73,266.2
Katsumasa Miyamoto,1999,4.08,4.76,279.0
Joey Sindelar,1999,4.07,4.72,269.0
Russ Cochran,1999,4.06,4.72,275.4
Mark Wiebe,1999,4.06,4.8,267.8
Grant Waite,1999,4.05,4.7,280.4
Jim Carter,1999,4.05,4.66,266.3
Frank Lickliter II,1999,4.05,4.59,267.8
Brian Watts,1999,4.06,4.72,267.4
John Elliott,1999,4.07,4.63,282.9
Harrison Frazar,1999,4.05,4.69,290.5
Jim Furyk,1999,4.05,4.66,265.5
Bill Glasson,1999,4.07,4.68,279.0
Jay Haas,1999,4.07,4.75,266.5
Larry Mize,1999,4.07,4.67,264.1
John Huston,1999,4.07,4.62,272.4
Joe Ozaki,1999,4.10,4.88,272.5
Woody Austin,1999,4.05,4.68,276.0
Greg Kraft,1999,4.06,4.79,267.1
Notah Begay III,1999,4.05,4.7,283.8
Steve Flesch,1999,4.06,4.69,274.7
Brian Gay,1999,4.08,4.82,268.9
J.P. Hayes,1999,4.06,4.79,277.1
Dicky Pride,1999,4.06,4.76,265.9
Clarence Rose,1999,4.11,4.84,270.7
Glen Day,1999,4.06,4.7,271.8
Pete Jordan,1999,4.06,4.74,264.8
Mark O'Meara,1999,4.09,4.68,266.9
Jesper Parnevik,1999,4.08,4.71,272.4
John Cook,1999,4.07,4.78,265.3
Corey Pavin,1999,4.07,4.75,252.5
Carlos Franco,1999,4.08,4.65,277.9
Dudley Hart,1999,4.06,4.6,276.3
Andrew Magee,1999,4.07,4.67,279.9
Duffy Waldorf,1999,4.06,4.69,279.9
Tommy Tolles,1999,4.08,4.78,276.2
Mike Weir,1999,4.06,4.62,274.8
Steve Elkington,1999,4.09,4.71,269.5
Rick Fehr,1999,4.08,4.71,267.9
Robert Gamez,1999,4.10,4.81,264.3
Doug Barron,1999,4.07,4.72,268.8
Peter Jacobsen,1999,4.08,4.62,276.2
Dennis Paulson,1999,4.06,4.58,286.3
Esteban Toledo,1999,4.06,4.73,261.3
Scott Dunlap,1999,4.07,4.72,273.7
Robin Freeman,1999,4.08,4.81,271.8
Jerry Kelly,1999,4.06,4.69,272.7
Craig Barlow,1999,4.08,4.69,280.4
Phil Blackmar,1999,4.07,4.71,276.8
Eric Booker,1999,4.07,4.72,273.4
Tom Byrum,1999,4.07,4.75,263.1
Brett Quigley,1999,4.11,4.65,276.7
Rich Beem,1999,4.10,4.77,272.9
David Ogrin,1999,4.12,4.78,262.0
Lanny Wadkins,1999,4.12,4.82,256.9
Chris DiMarco,1999,4.07,4.7,275.0
Steve Lowery,1999,4.07,4.7,271.9
Mark Calcavecchia,1999,4.07,4.7,274.7
Lee Janzen,1999,4.08,4.66,267.4
Danny Briggs,1999,4.09,4.72,265.0
Mike Brisky,1999,4.09,4.83,265.5
J.L. Lewis,1999,4.08,4.69,279.5
Steve Pate,1999,4.07,4.7,269.7
"Dave Stockton, Jr.",1999,4.08,4.84,270.3
Billy Andrade,1999,4.08,4.77,269.5
Olin Browne,1999,4.09,4.79,265.4
Joe Ogilvie,1999,4.08,4.72,277.6
Craig Parry,1999,4.11,4.63,270.0
Willie Wood,1999,4.10,4.89,255.2
Michael Bradley,1999,4.10,4.7,279.5
Nolan Henke,1999,4.09,4.74,260.3
Mike Sposa,1999,4.09,4.66,268.4
Jay Williamson,1999,4.09,4.74,273.6
Scott Simpson,1999,4.13,4.83,256.9
Jeff Brehaut,1999,4.10,4.77,269.8
Brandel Chamblee,1999,4.10,4.71,268.7
Rory Sabbatini,1999,4.10,4.63,292.7
Ted Tryba,1999,4.07,4.66,278.5
Ty Armstrong,1999,4.10,4.77,268.8
Ben Bates,1999,4.08,4.75,269.9
Jimmy Green,1999,4.11,4.85,275.1
Lee Rinker,1999,4.09,4.77,264.0
Paul Stankowski,1999,4.11,4.72,279.6
Fuzzy Zoeller,1999,4.15,4.76,269.5
Trevor Dodds,1999,4.08,4.73,275.2
Scott Verplank,1999,4.09,4.66,270.8
David Frost,1999,4.10,4.7,268.2
Tom Pernice Jr.,1999,4.09,4.69,270.8
Sean Murphy,1999,4.10,4.76,267.2
Deane Pappas,1999,4.10,4.78,275.0
Tom Purtzer,1999,4.16,4.83,277.3
Phil Tataurangi,1999,4.12,4.81,270.8
Omar Uresti,1999,4.08,4.7,264.9
Kevin Wentworth,1999,4.12,4.72,268.7
Doug Dunakey,1999,4.10,4.74,274.9
Joe Durant,1999,4.11,4.74,270.0
Mike Hulbert,1999,4.08,4.72,266.4
Doug Martin,1999,4.09,4.76,259.0
Briny Baird,1999,4.11,4.77,274.8
Robert Damron,1999,4.08,4.63,276.2
Neal Lancaster,1999,4.09,4.75,272.8
David Sutherland,1999,4.10,4.74,269.4
Charles Raulerson,1999,4.09,4.69,278.1
Frank Nobilo,1999,4.10,4.77,265.4
"Jim Gallagher, Jr.",1999,4.11,4.73,280.9
Tom Kite,1999,4.15,4.84,270.9
Mike Springer,1999,4.10,4.85,269.5
Brad Fabel,1999,4.10,4.7,268.1
Tim Loustalot,1999,4.14,4.83,261.4
John Daly,1999,4.15,4.67,305.6
Larry Rinker,1999,4.11,4.75,255.4
Cameron Beckman,1999,4.12,4.7,280.1
Chris Smith,1999,4.13,4.74,287.2
Alan Bratton,1999,4.14,4.82,268.8
Kent Jones,1999,4.15,4.8,270.1
Gabriel Hjertstedt,1999,4.10,4.68,277.6
Charles Warren,1999,4.15,4.74,283.4
Fulton Allem,1999,4.13,4.67,261.9
Steve Jurgensen,1999,4.19,4.9,266.9
Chip Beck,1999,4.14,4.72,258.8
Bradley Hughes,1999,4.11,4.77,274.2
Lee Porter,1999,4.12,4.78,259.0
Ted Purdy,1999,4.17,4.88,274.5
Mark Brooks,1999,4.10,4.75,265.0
Clark Dennis,1999,4.12,4.78,263.9
Chris Couch,1999,4.16,4.78,295.8
Len Mattiace,1999,4.12,4.74,270.1
David Seawell,1999,4.23,4.83,278.8
Barry Cheesman,1999,4.12,4.72,287.1
Geoffrey Sisk,1999,4.15,4.85,267.4
Jeff Gallagher,1999,4.13,4.8,268.0
Bob Friend,1999,4.11,4.77,263.6
Bo Van Pelt,1999,4.17,4.86,280.7
Bob Burns,1999,4.14,4.75,274.8
Tiger Woods,2000,3.91,4.37,298.0
Steve Flesch,2000,3.95,4.59,279.2
Phil Mickelson,2000,3.96,4.52,288.7
Davis Love III,2000,3.97,4.55,288.7
Loren Roberts,2000,3.98,4.7,257.9
Ernie Els,2000,3.97,4.58,278.4
Scott Verplank,2000,3.98,4.68,268.6
Mark Calcavecchia,2000,3.98,4.68,279.7
David Toms,2000,3.99,4.68,275.2
Justin Leonard,2000,3.98,4.69,272.7
Joe Durant,2000,3.98,4.77,272.1
Chris Perry,2000,3.99,4.63,274.8
David Peoples,2000,3.99,4.64,278.0
Chris DiMarco,2000,3.99,4.65,277.6
David Duval,2000,3.99,4.54,283.5
Kenny Perry,2000,3.99,4.58,282.8
Paul Azinger,2000,3.99,4.57,277.5
Kevin Sutherland,2000,3.99,4.7,273.3
Steve Lowery,2000,3.99,4.59,277.1
Scott Dunlap,2000,3.99,4.66,274.7
Stuart Appleby,2000,3.99,4.63,286.4
Greg Chalmers,2000,4.00,4.61,278.1
Blaine McCallister,2000,4.00,4.69,269.4
Vijay Singh,2000,4.00,4.6,279.9
Stewart Cink,2000,4.00,4.67,277.8
Nick Price,2000,4.00,4.62,273.2
Grant Waite,2000,4.00,4.58,279.0
Paul Stankowski,2000,4.00,4.61,283.4
Kirk Triplett,2000,4.00,4.66,273.4
Larry Mize,2000,4.00,4.79,264.2
Mike Weir,2000,4.00,4.63,272.2
Greg Kraft,2000,4.00,4.7,267.7
Dudley Hart,2000,4.01,4.69,272.3
Russ Cochran,2000,4.01,4.74,275.0
John Huston,2000,4.01,4.66,273.8
John Cook,2000,4.01,4.74,268.6
Joel Edwards,2000,4.01,4.65,275.2
Brent Geiberger,2000,4.01,4.75,273.8
Bill Glasson,2000,4.01,4.66,280.8
Hal Sutton,2000,4.01,4.64,275.4
Scott Hoch,2000,4.01,4.65,270.6
Franklin Langham,2000,4.01,4.67,273.3
Bob May,2000,4.01,4.6,276.4
Tom Byrum,2000,4.01,4.71,267.8
Bob Estes,2000,4.02,4.8,268.4
Jim Furyk,2000,4.01,4.66,269.9
Sean Murphy,2000,4.01,4.75,271.6
Paul Goydos,2000,4.02,4.76,263.4
Andrew Magee,2000,4.02,4.75,278.3
Jeff Maggert,2000,4.02,4.75,272.7
Jonathan Kaye,2000,4.02,4.65,275.1
Fred Couples,2000,4.03,4.57,284.7
Jean Van de Velde,2000,4.03,4.65,276.0
Tom Lehman,2000,4.03,4.72,273.0
Billy Andrade,2000,4.03,4.75,272.7
Lee Janzen,2000,4.02,4.7,274.4
Brandel Chamblee,2000,4.03,4.63,273.2
Jim McGovern,2000,4.04,4.72,271.6
Len Mattiace,2000,4.02,4.66,273.2
Tim Herron,2000,4.03,4.71,285.0
Rocco Mediate,2000,4.03,4.69,273.6
Duffy Waldorf,2000,4.03,4.72,283.4
Brian Gay,2000,4.03,4.68,264.6
Jesper Parnevik,2000,4.04,4.57,273.3
Chris Riley,2000,4.03,4.61,272.9
Jeff Sluman,2000,4.03,4.65,265.0
Frank Lickliter II,2000,4.03,4.67,269.5
Harrison Frazar,2000,4.04,4.62,287.3
Skip Kendall,2000,4.03,4.63,271.5
Craig Parry,2000,4.04,4.71,271.7
J.P. Hayes,2000,4.04,4.69,271.9
Pete Jordan,2000,4.03,4.73,262.1
Glen Day,2000,4.04,4.64,268.1
Rick Fehr,2000,4.05,4.71,270.8
Dan Forsman,2000,4.04,4.69,268.6
Tommy Armour III,2000,4.04,4.77,280.3
Brad Faxon,2000,4.04,4.64,264.4
Edward Fryatt,2000,4.04,4.77,276.2
Peter Jacobsen,2000,4.05,4.68,275.8
Mike Reid,2000,4.05,4.79,251.6
Doug Barron,2000,4.04,4.64,268.3
Glen Hnatiuk,2000,4.04,4.7,262.1
David Sutherland,2000,4.03,4.72,273.4
Stephen Ames,2000,4.04,4.61,274.7
Tom Scherrer,2000,4.04,4.7,274.1
Esteban Toledo,2000,4.04,4.76,259.2
Brett Quigley,2000,4.06,4.71,276.4
K.J. Choi,2000,4.05,4.73,274.9
Robert Damron,2000,4.05,4.66,278.9
Shigeki Maruyama,2000,4.05,4.66,281.1
Joe Ozaki,2000,4.08,4.73,267.1
Jay Williamson,2000,4.04,4.67,275.8
Carlos Franco,2000,4.05,4.69,275.2
J.L. Lewis,2000,4.04,4.64,278.9
Tom Purtzer,2000,4.08,4.77,278.9
Mike Sposa,2000,4.06,4.73,272.3
Cameron Beckman,2000,4.06,4.67,280.1
Nick Faldo,2000,4.09,4.8,268.3
Sergio Garcia,2000,4.08,4.59,278.3
Jerry Kelly,2000,4.04,4.61,274.6
Joe Ogilvie,2000,4.05,4.64,277.0
Joey Sindelar,2000,4.06,4.75,273.2
Mark Brooks,2000,4.05,4.68,263.6
Michael Clark II,2000,4.06,4.71,282.1
Fred Funk,2000,4.04,4.67,266.6
Craig Perks,2000,4.06,4.84,273.1
Craig Barlow,2000,4.05,4.69,281.3
Steve Pate,2000,4.05,4.76,271.0
Perry Moss,2000,4.09,4.7,271.8
Carl Paulson,2000,4.05,4.56,284.6
Jerry Smith,2000,4.05,4.71,264.1
Omar Uresti,2000,4.05,4.84,267.2
Michael Bradley,2000,4.07,4.67,275.5
Doug Dunakey,2000,4.06,4.72,278.7
Tommy Tolles,2000,4.08,4.82,274.8
Mike Springer,2000,4.06,4.77,267.6
Brad Elder,2000,4.05,4.7,276.6
Steve Gotsche,2000,4.06,4.77,272.2
Casey Martin,2000,4.06,4.69,288.3
Ronnie Black,2000,4.07,4.72,270.4
Jay Don Blake,2000,4.06,4.7,266.2
Scott McCarron,2000,4.05,4.6,288.5
Steve Stricker,2000,4.09,4.75,276.8
Brian Henninger,2000,4.06,4.63,272.1
Billy Mayfair,2000,4.06,4.7,268.0
"Dave Stockton, Jr.",2000,4.06,4.77,267.2
Brian Watts,2000,4.06,4.8,270.4
Jim Carter,2000,4.06,4.72,266.4
Brad Fabel,2000,4.06,4.79,263.6
P.H. Horgan III,2000,4.08,4.81,264.8
Steve Jones,2000,4.08,4.73,278.2
Frank Nobilo,2000,4.06,4.74,271.0
Craig Stadler,2000,4.08,4.75,276.4
Robert Allenby,2000,4.06,4.5,285.8
Emlyn Aubrey,2000,4.09,4.84,265.3
Bob Tway,2000,4.06,4.71,270.6
Mark Wiebe,2000,4.06,4.74,269.2
Chip Beck,2000,4.11,4.75,258.1
Notah Begay III,2000,4.07,4.67,273.3
Olin Browne,2000,4.06,4.65,266.9
Steve Elkington,2000,4.09,4.65,274.5
Jimmy Green,2000,4.07,4.66,270.2
Rich Beem,2000,4.07,4.8,277.8
Jason Buha,2000,4.07,4.86,274.8
Keith Nolan,2000,4.10,4.86,262.1
Mark O'Meara,2000,4.10,4.75,267.9
Gabriel Hjertstedt,2000,4.07,4.67,272.0
Brandt Jobe,2000,4.07,4.69,281.7
Robert Gamez,2000,4.08,4.6,271.2
Dennis Paulson,2000,4.08,4.67,284.3
Ben Bates,2000,4.06,4.75,273.5
David Frost,2000,4.09,4.81,264.2
Kelly Gibson,2000,4.08,4.72,284.3
Woody Austin,2000,4.06,4.64,274.5
Matt Gogel,2000,4.08,4.77,268.3
Mathew Goggin,2000,4.07,4.68,286.3
Bob Heintz,2000,4.08,4.79,277.9
Paul Curry,2000,4.11,4.72,255.8
Tom Pernice Jr.,2000,4.07,4.65,270.7
Jay Haas,2000,4.09,4.75,266.3
Bob Burns,2000,4.08,4.75,277.6
Robin Freeman,2000,4.07,4.69,274.9
Fulton Allem,2000,4.09,4.76,264.8
Bradley Hughes,2000,4.08,4.71,272.1
Bart Bryant,2000,4.10,4.8,263.7
Jeff Gove,2000,4.09,4.74,273.4
Rory Sabbatini,2000,4.09,4.56,285.5
Bobby Cochran,2000,4.10,4.73,275.7
John Rollins,2000,4.10,4.75,277.5
Shaun Micheel,2000,4.08,4.65,277.1
Trevor Dodds,2000,4.09,4.73,269.7
Bob Friend,2000,4.09,4.7,261.4
Craig Bowden,2000,4.15,4.85,260.4
John Maginnes,2000,4.08,4.78,259.7
Kevin Wentworth,2000,4.11,4.79,269.8
Gary Nicklaus,2000,4.10,4.74,269.1
Ryan Howison,2000,4.11,4.81,264.4
David Morland IV,2000,4.10,4.69,272.2
Mike Brisky,2000,4.10,4.73,267.4
Steve Hart,2000,4.13,4.83,259.7
Jay Delsing,2000,4.10,4.68,273.9
Neal Lancaster,2000,4.10,4.69,272.2
Craig Spence,2000,4.11,4.79,273.2
Jason Caron,2000,4.13,4.75,272.7
Scott Gump,2000,4.09,4.82,262.1
Barry Cheesman,2000,4.10,4.68,284.1
John Daly,2000,4.14,4.75,301.4
Corey Pavin,2000,4.13,4.78,251.3
Eric Booker,2000,4.12,4.77,272.5
Charles Raulerson,2000,4.11,4.73,277.7
Aaron Bengoechea,2000,4.16,4.73,281.2
Nolan Henke,2000,4.15,4.85,262.9
Ted Tryba,2000,4.11,4.74,276.4
Dicky Pride,2000,4.13,4.76,266.8
Mike Hulbert,2000,4.18,4.81,262.4
Davis Love III,2001,3.94,4.53,297.6
Phil Mickelson,2001,3.95,4.46,293.9
Scott Verplank,2001,3.96,4.64,271.3
Kenny Perry,2001,3.95,4.59,292.3
Bernhard Langer,2001,3.94,4.72,269.5
Cameron Beckman,2001,3.96,4.67,285.4
Tom Lehman,2001,3.96,4.59,286.7
Bob Estes,2001,3.97,4.6,278.3
Paul Azinger,2001,3.96,4.66,279.5
Jim Furyk,2001,3.97,4.6,272.5
David Toms,2001,3.97,4.58,279.5
Brian Gay,2001,3.98,4.64,267.1
Charles Howell III,2001,3.97,4.53,293.9
John Cook,2001,3.97,4.67,270.7
Tiger Woods,2001,3.97,4.39,297.6
Hal Sutton,2001,3.98,4.65,278.8
Joel Edwards,2001,3.98,4.64,276.0
Billy Mayfair,2001,3.98,4.58,275.2
Scott Hoch,2001,3.98,4.59,275.8
Vijay Singh,2001,3.98,4.44,287.5
David Duval,2001,3.98,4.48,296.1
Scott McCarron,2001,3.98,4.55,289.7
Rocco Mediate,2001,3.98,4.6,278.4
Sergio Garcia,2001,3.97,4.58,287.8
Chris DiMarco,2001,3.99,4.56,278.8
Bob Tway,2001,3.99,4.69,279.4
Brian Watts,2001,3.98,4.72,281.8
Billy Andrade,2001,3.99,4.71,280.1
Jeff Sluman,2001,3.99,4.54,281.6
Nick Price,2001,3.99,4.59,274.5
Jay Haas,2001,3.99,4.66,273.7
Mike Sposa,2001,3.99,4.67,278.2
Kirk Triplett,2001,3.99,4.62,269.9
Dudley Hart,2001,4.00,4.61,284.5
Jerry Kelly,2001,4.00,4.61,278.4
Brett Quigley,2001,4.00,4.68,298.5
Robert Allenby,2001,4.00,4.67,284.7
Joe Durant,2001,4.00,4.63,280.4
Frank Lickliter II,2001,4.00,4.57,284.7
Steve Lowery,2001,4.00,4.64,280.7
Glen Day,2001,4.00,4.67,273.3
Steve Flesch,2001,4.00,4.61,283.4
Chris Riley,2001,4.00,4.66,276.3
Greg Chalmers,2001,4.00,4.65,278.6
Frank Nobilo,2001,4.00,4.68,274.1
Briny Baird,2001,4.00,4.64,281.8
Fred Funk,2001,4.00,4.63,272.1
Lee Janzen,2001,4.00,4.69,275.3
Russ Cochran,2001,4.01,4.64,279.5
Neal Lancaster,2001,4.01,4.65,275.9
Craig Parry,2001,4.01,4.69,273.5
Scott Simpson,2001,4.01,4.75,272.7
Donnie Hammond,2001,4.02,4.68,284.5
John Daly,2001,4.01,4.61,306.7
Mark O'Meara,2001,4.01,4.77,273.6
Steve Stricker,2001,4.01,4.6,281.7
Kevin Sutherland,2001,4.01,4.56,277.7
Olin Browne,2001,4.01,4.63,275.0
John Riegger,2001,4.01,4.69,279.6
Stuart Appleby,2001,4.01,4.54,288.6
Skip Kendall,2001,4.01,4.63,273.1
Lee Porter,2001,4.01,4.77,274.7
Larry Mize,2001,4.02,4.74,270.9
Bob May,2001,4.02,4.64,280.2
Per-Ulrik Johansson,2001,4.02,4.72,281.4
Jonathan Kaye,2001,4.01,4.63,283.4
Jeff Maggert,2001,4.02,4.72,279.4
"David Berganio, Jr.",2001,4.02,4.65,285.5
Justin Leonard,2001,4.02,4.6,275.7
